Complex,logFC,AveExpr,t,P.Value,adj.P.Val,B,Lineage
CAF-1,0.003832565515091182,0.9690249844625101,0.46467283557641625,0.6422604594506507,0.7267684146415258,-7.0856448666222995,Neuroblastoma
CHRAC,-0.019961588906132158,0.26206692106594376,-0.8883967554116277,0.3745274130875045,0.5084626428333373,-6.8004367044815535,Neuroblastoma
DAXX-ATRX,0.027549496523515127,0.25018074947967495,0.8174302030493675,0.41386494184108846,0.5084626428333373,-6.86064482345091,Neuroblastoma
DNMT1-UHRF1,-0.03487731969927242,0.7253934436802176,-0.9457262663555444,0.34450213856999645,0.49825418574097263,-6.748145714694078,Neuroblastoma
Elongator,0.05903251909468564,0.7476231388617897,1.978206569124384,0.048162078707270954,0.09861758973393575,-5.249041382347181,Neuroblastoma
FACT,-1.5366461039052843e-4,0.9846571827461597,-0.02802174126291353,0.9776500449800176,0.9776500449800176,-7.192706090991787,Neuroblastoma
G9a/GLP,0.06536241416553727,0.1813339326617885,2.464857905529207,0.013863254026344595,0.044833248394637044,-4.177947791062463,Neuroblastoma
HAT1 complex,0.016891712300892998,0.5070069141011739,1.2792323693657524,0.2010930538185979,0.3202593079333226,-6.379276137816374,Neuroblastoma
HBO1,-0.0100578029905666,0.1272006936982836,-0.8301684430190428,0.4066290457237267,0.5084626428333373,-6.850206140977792,Neuroblastoma
HIRA,0.06299569194040108,0.42351438993766954,2.6261612883676784,0.00875892626432364,0.044833248394637044,-3.7717213018659392,Neuroblastoma
INO80,-0.0013577413899433124,0.6562516235772355,-0.0704702205548225,0.9438325953462716,0.9772115573634933,-7.190625311676039,Neuroblastoma
LSD1-CoREST,0.031150001505241293,0.15410883043179746,2.0033968364487653,0.04538699636420788,0.09758204218304693,-5.199309221382518,Neuroblastoma
MLL1/MLL2 (KMT2A/KMT2B),0.0011374620298174119,0.4921214235772354,0.05708808416104319,0.9544857071922493,0.9772115573634933,-7.191474876975176,Neuroblastoma
MLL3/MLL4 (KMT2C/KMT2D),-0.010179235983140807,0.3775775624299912,-0.5775228586233463,0.5637080325157631,0.6551201458966975,-7.027125042604147,Neuroblastoma
MOZ/MORF,0.027693416167037896,0.1292105213351399,1.9307689739716922,0.05377604730719317,0.10510772882769574,-5.3409993575797206,Neuroblastoma
MSL,-0.03007057112678516,0.3698017822041551,-2.0924598135519177,0.03663296636455634,0.08751208631532903,-5.018469182732573,Neuroblastoma
Menin-MLL,-0.01792443586535522,0.532817426829269,-0.8257884028493646,0.4091085638787445,0.5084626428333373,-6.853813632924139,Neuroblastoma
NSL,-0.012793777563759181,0.690279032429991,-1.2840816066772813,0.19939183642058456,0.3202593079333226,-6.373099274905388,Neuroblastoma
NURF,-0.023186882146204443,0.430541240740741,-1.3798888686986508,0.16790967145117433,0.2888046348960198,-6.24628551433002,Neuroblastoma
NoRC,-0.06875327128314661,0.2806835276856367,-2.558167938357794,0.010659594450358922,0.044833248394637044,-3.9460559795559536,Neuroblastoma
NuA4/TIP60,-0.0459111692745707,0.7442379977416442,-3.2647783903885794,0.00113027288945285,0.008100289041078759,-1.9147046055440464,Neuroblastoma
NuRD (Mi-2/NuRD),0.039767445566311385,0.23344356913279152,4.633050023516842,4.047109520667032e-6,5.8008569796227465e-5,3.3835180189664866,Neuroblastoma
PBAF,0.060241367654177244,0.3440632730803972,2.9829017617894924,0.0029201541249502644,0.01793808962469448,-2.78319171216288,Neuroblastoma
PCAF complex,0.04394142349212182,0.4083963325654916,2.4462170795848293,0.014596871570346944,0.044833248394637044,-4.223252908258826,Neuroblastoma
PR-DUB,-0.040593195836059005,0.19108004058717235,-2.2834811976772387,0.022597744456657142,0.06478020077575047,-4.6043164973633,Neuroblastoma
PRC1 (canonical and variant PCGF complexes),0.0267399489846471,0.0774263117434509,4.795839601338156,1.8495272738821458e-6,3.9764836388466136e-5,4.13178254119554,Neuroblastoma
PRC2,0.040003344120513415,0.2068612206504066,3.4548572250959477,5.722040301938101e-4,0.0049209546596667665,-1.2857046604049938,Neuroblastoma
Piccolo NuA4,-0.09653558794274747,0.7310030581752486,-3.7785427497091235,1.664662592871534e-4,0.001789512287336899,-0.13463703972994345,Neuroblastoma
RSF,-0.05703904934608652,0.25863721200632345,-2.227952983158181,0.026091309696948575,0.0701203948105493,-4.728400720193926,Neuroblastoma
SAGA,0.016775074377942456,0.3105263303613374,0.8516620578706928,0.3945926124503939,0.5084626428333373,-6.832227039174185,Neuroblastoma
SET1C/COMPASS,0.013324786908412302,0.589783839656728,0.6672329579425886,0.5047674803473685,0.6029167126371346,-6.9715690933684415,Neuroblastoma
SETDB1-ATF7IP/KAP1,-0.07219593564681849,0.2953410291228548,-2.503319103382656,0.012451841103151822,0.044833248394637044,-4.083396393800847,Neuroblastoma
SRCAP,0.006513587393189273,0.8039866308943082,0.4249316600333067,0.6709720920766027,0.7397897425459979,-7.10323707554218,Neuroblastoma
STAGA/TFTC,0.001353754990407943,0.252413731020777,0.11565801057841263,0.9079453232499763,0.9760412224937245,-7.186439364808099,Neuroblastoma
SUV39H1/2-HP1,-0.022350750723785524,0.10173277260252934,-2.48648519068925,0.01305307814977927,0.044833248394637044,-4.124956873710939,Neuroblastoma
WICH / B-WICH,-0.07055848316335951,0.3771652369105695,-2.1271580990751024,0.03363562680069375,0.08507835014293125,-4.945904238267752,Neuroblastoma
mSin3A/HDAC,0.027837647596270276,0.30224111428184264,2.5986867226029067,0.009487015674512229,0.044833248394637044,-3.842707905678727,Neuroblastoma
ncBAF (non-canonical BAF / bBAF),0.015731918999867256,0.35936621971996374,0.9396312657792343,0.34761919935416696,0.49825418574097263,-6.753860086586977,Neuroblastoma
Lineage,NA,NA,NA,NA,NA,NA,Non-Hodgkin Lymphoma
ACF,-0.027176879818271188,0.2940597214083108,-0.39449493069322256,0.6932944334005833,0.8595422688757917,-5.697095635773107,Non-Hodgkin Lymphoma
ATAC,-0.11392451731562397,0.2862401943992777,-2.1929713155768655,0.0285245251115482,0.30663864494914317,-3.596786441078505,Non-Hodgkin Lymphoma
BAF (canonical/cBAF),0.04055732022351711,0.28103164933152663,1.2462546839933568,0.21294415495689148,0.6104399108764222,-5.065284928212363,Non-Hodgkin Lymphoma
BCOR complex,0.01649515904578328,0.07688398925835595,0.7073596998378834,0.4794972612448065,0.7930147012894877,-5.541160912985234,Non-Hodgkin Lymphoma
BRCA1-A,-0.1139429487999502,0.23973389480036114,-2.5719092408436293,0.010248226093748331,0.2203368610155891,-2.7845376053615674,Non-Hodgkin Lymphoma
CAF-1,0.020937856134228286,0.9690249844625101,1.0287448451598362,0.30383246884403636,0.6667191757824443,-5.288892663842356,Non-Hodgkin Lymphoma
CHRAC,0.0045117259906784744,0.26206692106594376,0.0813715026146419,0.9351617581079611,0.9574275142533887,-5.764513128067084,Non-Hodgkin Lymphoma
DAXX-ATRX,0.002659730088243225,0.25018074947967495,0.03198102241245785,0.9744931607291586,0.9744931607291586,-5.767046394414279,Non-Hodgkin Lymphoma
DNMT1-UHRF1,-0.029462565400960854,0.7253934436802176,-0.32375066712911615,0.7461901960505445,0.8595422688757917,-5.72008432897169,Non-Hodgkin Lymphoma
Elongator,-0.13233697144940393,0.7476231388617897,-1.7971291080357275,0.07259756738655004,0.5202825662702754,-4.308534042403701,Non-Hodgkin Lymphoma
FACT,0.008928449273287106,0.9846571827461597,0.6598041740025417,0.5095217327662078,0.8114605373684051,-5.570565912462808,Non-Hodgkin Lymphoma
G9a/GLP,-0.06644991258849647,0.1813339326617885,-1.0154907716028212,0.31010194222439275,0.6667191757824443,-5.301139433053401,Non-Hodgkin Lymphoma
HAT1 complex,0.050164313632975674,0.5070069141011739,1.5395308720554306,0.12397091365866032,0.5614020008679244,-4.696341949140089,Non-Hodgkin Lymphoma
HBO1,0.006549309212060069,0.1272006936982836,0.2190666943115821,0.8266399435032957,0.8886379392660428,-5.745794683465463,Non-Hodgkin Lymphoma
HIRA,-0.018118463526765924,0.42351438993766954,-0.3060903755673072,0.7595954934251182,0.8595422688757917,-5.7251169323758,Non-Hodgkin Lymphoma
INO80,0.037911352418687136,0.6562516235772355,0.7973988669300689,0.42539666558210976,0.7697726307639846,-5.479890113798775,Non-Hodgkin Lymphoma
LSD1-CoREST,-0.02799943568425205,0.15410883043179746,-0.7297531085000706,0.46570113784505607,0.7930147012894877,-5.526606653212372,Non-Hodgkin Lymphoma
MLL1/MLL2 (KMT2A/KMT2B),0.0814275657821627,0.4921214235772354,1.6561427815536633,0.09798666562322762,0.5614020008679244,-4.528161586973843,Non-Hodgkin Lymphoma
MLL3/MLL4 (KMT2C/KMT2D),0.04879752780672798,0.3775775624299912,1.121939864589399,0.2621401934623592,0.64923997992832,-5.198306527623098,Non-Hodgkin Lymphoma
MOZ/MORF,-0.041552230802943395,0.1292105213351399,-1.1739940270826297,0.2406591114678695,0.6467713620698993,-5.1443013313652015,Non-Hodgkin Lymphoma
MSL,-0.01107542234629727,0.3698017822041551,-0.312315478964864,0.7548617369046489,0.8595422688757917,-5.723375188383989,Non-Hodgkin Lymphoma
Menin-MLL,0.06705180409712151,0.532817426829269,1.2518477538624964,0.21089944928385085,0.6104399108764222,-5.058972811132049,Non-Hodgkin Lymphoma
NSL,0.011234921498154426,0.690279032429991,0.4569636294721168,0.6477900972557499,0.8595422688757917,-5.673032480996021,Non-Hodgkin Lymphoma
NURF,-0.052405207587104895,0.430541240740741,-1.263845440078139,0.20656129895369532,0.6104399108764222,-5.045337700515972,Non-Hodgkin Lymphoma
NoRC,-0.027943386211852113,0.2806835276856367,-0.4213397969756579,0.6735917582771545,0.8595422688757917,-5.687187377590321,Non-Hodgkin Lymphoma
NuA4/TIP60,-0.05420738146969252,0.7442379977416442,-1.562109760296285,0.11855835126761924,0.5614020008679244,-4.664731453152491,Non-Hodgkin Lymphoma
NuRD (Mi-2/NuRD),0.006771949675129432,0.23344356913279152,0.31972071802533686,0.7492425715625455,0.8595422688757917,-5.7212575888754,Non-Hodgkin Lymphoma
PBAF,0.019958080618530025,0.3440632730803972,0.4004798445507097,0.6888832234681879,0.8595422688757917,-5.694943107060005,Non-Hodgkin Lymphoma
PCAF complex,0.04873908782608066,0.4083963325654916,1.0995526578321304,0.27177487531883165,0.64923997992832,-5.2207817138958825,Non-Hodgkin Lymphoma
PR-DUB,-0.011766807014295447,0.19108004058717235,-0.26823817782996145,0.7885677909677731,0.8694465387593396,-5.734953027286882,Non-Hodgkin Lymphoma
PRC1 (canonical and variant PCGF complexes),-0.005809820921544283,0.0774263117434509,-0.4222645128847941,0.6729169319170049,0.8595422688757917,-5.686834473386257,Non-Hodgkin Lymphoma
PRC2,0.08417591008674233,0.2068612206504066,2.946045096000117,0.003288487758817475,0.14140497362915144,-1.8576639470839442,Non-Hodgkin Lymphoma
Piccolo NuA4,0.0057449304437444445,0.7310030581752486,0.09112539681998987,0.9274100411378363,0.9574275142533887,-5.763751813538308,Non-Hodgkin Lymphoma
RSF,-0.03027080414908829,0.25863721200632345,-0.47915438251372466,0.631926897741484,0.8595422688757917,-5.663634947110502,Non-Hodgkin Lymphoma
SAGA,0.11618883312090694,0.3105263303613374,2.3904793629246206,0.01699886063248983,0.24365033573235423,-3.1893630627383827,Non-Hodgkin Lymphoma
SET1C/COMPASS,0.06375578127989455,0.589783839656728,1.293762483263123,0.19602720330906725,0.6104399108764222,-5.010773032740642,Non-Hodgkin Lymphoma
SETDB1-ATF7IP/KAP1,-0.06826595410648073,0.2953410291228548,-0.9592358298687549,0.33765706208826685,0.6913930318950225,-5.351355321071099,Non-Hodgkin Lymphoma
SRCAP,0.03488948739318945,0.8039866308943082,0.922382803723894,0.3565372643673783,0.6968682894453303,-5.382703940759386,Non-Hodgkin Lymphoma
STAGA/TFTC,-0.01722006405274401,0.252413731020777,-0.5961947855093853,0.5511714194953273,0.8464418227963956,-5.606702104332099,Non-Hodgkin Lymphoma
SUV39H1/2-HP1,-0.04560489377068985,0.10173277260252934,-2.0559993545796416,0.04002515512826424,0.34421633410307245,-3.8589142476335914,Non-Hodgkin Lymphoma
WICH / B-WICH,-0.11931709040913818,0.3771652369105695,-1.457709390868583,0.14521464551724905,0.5676572506583372,-4.807054433985467,Non-Hodgkin Lymphoma
mSin3A/HDAC,-0.020885594730183792,0.30224111428184264,-0.7901071736278894,0.4296405381008286,0.7697726307639846,-5.485124605018544,Non-Hodgkin Lymphoma
ncBAF (non-canonical BAF / bBAF),0.0625121620017436,0.35936621971996374,1.5130665857789238,0.13055860485300566,0.5614020008679244,-4.732809054550086,Non-Hodgkin Lymphoma
Lineage,NA,NA,NA,NA,NA,NA,Non-Seminomatous Germ Cell Tumor
ACF,-0.1161941467548566,0.2940597214083108,-1.5412737182171188,0.1235464154357742,0.6845923381971242,-4.5724653589973805,Non-Seminomatous Germ Cell Tumor
ATAC,-0.028897283364404645,0.2862401943992777,-0.508307431556419,0.6113427351026526,0.867334283444337,-5.489040850502803,Non-Seminomatous Germ Cell Tumor
BAF (canonical/cBAF),0.01238553885766323,0.28103164933152663,0.3477812360979518,0.7280730020669437,0.867334283444337,-5.548607192683815,Non-Seminomatous Germ Cell Tumor
BCOR complex,0.03065773571895397,0.07688398925835595,1.201372179824528,0.22987315558935553,0.7060389778815921,-4.975801334046118,Non-Seminomatous Germ Cell Tumor
BRCA1-A,0.013442187331757099,0.23973389480036114,0.2772629351501468,0.781631875421339,0.8844781748188837,-5.5677141002340935,Non-Seminomatous Germ Cell Tumor
CAF-1,0.010094818573252487,0.9690249844625101,0.4532394120317075,0.6504684053963719,0.867334283444337,-5.511991076231718,Non-Seminomatous Germ Cell Tumor
CHRAC,-0.04364470913127284,0.26206692106594376,-0.7193080358836861,0.4721085101729612,0.867334283444337,-5.376789675981325,Non-Seminomatous Germ Cell Tumor
DAXX-ATRX,-0.005721526984927617,0.25018074947967495,-0.06286666421980172,0.9498844441770377,0.972500740466967,-5.599327169878758,Non-Seminomatous Germ Cell Tumor
DNMT1-UHRF1,-0.20739245429364409,0.7253934436802176,-2.0825083540060545,0.03753360219309356,0.6845923381971242,-3.725186686090946,Non-Seminomatous Germ Cell Tumor
Elongator,0.10175392055059583,0.7476231388617897,1.2627079859819517,0.20696977666424685,0.6845923381971242,-4.910383990481326,Non-Seminomatous Germ Cell Tumor
FACT,0.006097413663530878,0.9846571827461597,0.4117545163438638,0.6806019665476583,0.867334283444337,-5.527545008466754,Non-Seminomatous Germ Cell Tumor
G9a/GLP,0.001384680050040087,0.1813339326617885,0.019336803808610286,0.984576036128398,0.984576036128398,-5.6008784851311555,Non-Seminomatous Germ Cell Tumor
HAT1 complex,-0.02345331334263442,0.5070069141011739,-0.6577357115364396,0.5108496833286282,0.867334283444337,-5.413529600827114,Non-Seminomatous Germ Cell Tumor
HBO1,-0.015654473617208273,0.1272006936982836,-0.4784901669366904,0.6323992871219619,0.867334283444337,-5.501793717433789,Non-Seminomatous Germ Cell Tumor
HIRA,-0.1264467524340831,0.42351438993766954,-1.9520443325366064,0.05119398542219782,0.6845923381971242,-3.9524005813775855,Non-Seminomatous Germ Cell Tumor
INO80,0.052508134857711455,0.6562516235772355,1.0092217872189868,0.31309687705762684,0.8414478570923721,-5.1597118836181926,Non-Seminomatous Germ Cell Tumor
LSD1-CoREST,-0.055166054064739886,0.15410883043179746,-1.3138696619651127,0.18917222183993737,0.6845923381971242,-4.853335167381853,Non-Seminomatous Germ Cell Tumor
MLL1/MLL2 (KMT2A/KMT2B),-0.0045427156812519656,0.4921214235772354,-0.08442976273254428,0.9327305680533882,0.972500740466967,-5.597950199905838,Non-Seminomatous Germ Cell Tumor
MLL3/MLL4 (KMT2C/KMT2D),0.008970614635996172,0.3775775624299912,0.18847235124673362,0.8505421942343452,0.9377772910788935,-5.585640942262179,Non-Seminomatous Germ Cell Tumor
MOZ/MORF,-0.03139805357855317,0.1292105213351399,-0.8106398657497734,0.41775309477213585,0.867334283444337,-5.3162483968755865,Non-Seminomatous Germ Cell Tumor
MSL,-0.03990238185849251,0.3698017822041551,-1.028219230178302,0.30407949839609855,0.8414478570923721,-5.142949918658013,Non-Seminomatous Germ Cell Tumor
Menin-MLL,-0.006943949561415301,0.532817426829269,-0.1184680645461247,0.9057190757229021,0.972500740466967,-5.594956115441176,Non-Seminomatous Germ Cell Tumor
NSL,0.013669664912788437,0.690279032429991,0.5080695303811463,0.6115094780427126,0.867334283444337,-5.489145669608928,Non-Seminomatous Germ Cell Tumor
NURF,-0.031750199684665976,0.430541240740741,-0.6997125604752077,0.4842592075412103,0.867334283444337,-5.38883826144741,Non-Seminomatous Germ Cell Tumor
NoRC,-0.11041031863624243,0.2806835276856367,-1.5213067784137508,0.12847887859042426,0.6845923381971242,-4.598910300458174,Non-Seminomatous Germ Cell Tumor
NuA4/TIP60,-0.04872268342091224,0.7442379977416442,-1.283033526874261,0.19975865312870045,0.6845923381971242,-4.8879899003321485,Non-Seminomatous Germ Cell Tumor
NuRD (Mi-2/NuRD),0.01982079616293423,0.23344356913279152,0.8551294069334602,0.3926712613264637,0.867334283444337,-5.284143133535855,Non-Seminomatous Germ Cell Tumor
PBAF,-0.02931898655220179,0.3440632730803972,-0.5376065286746755,0.5909607228319353,0.867334283444337,-5.475759333880235,Non-Seminomatous Germ Cell Tumor
PCAF complex,-0.03918554753977316,0.4083963325654916,-0.8078267759106564,0.4193702003165021,0.867334283444337,-5.318220838222489,Non-Seminomatous Germ Cell Tumor
PR-DUB,-0.016209089785027213,0.19108004058717235,-0.33765584823292033,0.7356889054006467,0.867334283444337,-5.551615675500714,Non-Seminomatous Germ Cell Tumor
PRC1 (canonical and variant PCGF complexes),0.0243716754686996,0.0774263117434509,1.6186796763271258,0.10581139543565733,0.6845923381971242,-4.46670356688385,Non-Seminomatous Germ Cell Tumor
PRC2,-0.010117924547404128,0.2068612206504066,-0.3235911943931411,0.7463108950567552,0.867334283444337,-5.5556471786120785,Non-Seminomatous Germ Cell Tumor
Piccolo NuA4,-0.0951420232147924,0.7310030581752486,-1.3790522746237373,0.1681673726017482,0.6845923381971242,-4.777382422783504,Non-Seminomatous Germ Cell Tumor
RSF,-0.041498352597868896,0.25863721200632345,-0.6002553667189924,0.5484634057624531,0.867334283444337,-5.444865162125092,Non-Seminomatous Germ Cell Tumor
SAGA,-0.07573793073275172,0.3105263303613374,-1.4239270253988296,0.15475969537873924,0.6845923381971242,-4.7229646786545665,Non-Seminomatous Germ Cell Tumor
SET1C/COMPASS,0.03003434323111389,0.589783839656728,0.5569379468494053,0.5776865181704256,0.867334283444337,-5.466589052473338,Non-Seminomatous Germ Cell Tumor
